date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:31	12270/12270	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-2fee%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-7-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-7-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:31	12443/12443	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-309b%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-8-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-8-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:32	7005/7005	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1b5d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-9-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-9-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:32	5525/5525	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1595%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-10-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-10-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:32	8002/8002	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1f42%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-11-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-11-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:33	5365/5365	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-14f5%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-12-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-12-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:34	123055/123055	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efb8-1e0af%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-2-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-2-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:36	70391/70391	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efac-112f7%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:37	13754/13754	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbd31-35ba%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-5-opt-430x444.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-5-opt-430x444.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:37	23777/23777	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbd2f-5ce1%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-3-opt-430x444.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-3-opt-430x444.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:38	13594/13594	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbd30-351a%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-4-opt-430x444.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-4-opt-430x444.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:38	116637/116637	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79bf-1c79d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/retail-img-map-2-min.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/retail-img-map-2-min.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:39	4027/4027	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-fbb%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-13-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-13-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:39	8948/8948	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-22f4%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-14-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-14-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:39	6586/6586	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-19ba%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-15-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-15-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:40	10543/10543	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-292f%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-16-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-16-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:41	6061/6061	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-17ad%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-25-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-25-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:41	9019/9019	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-233b%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-4-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-4-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:43	51553/51553	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f078-c961%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-garden-banner-1-1-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-garden-banner-1-1-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:44	51399/51399	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f060-c8c7%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-garden-banner-2-1-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-garden-banner-2-1-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:45	5256/5256	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efd0-1488%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-9-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-9-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:46	6254/6254	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efee-186e%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-10-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-10-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:48	5387/5387	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efde-150b%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-12-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-12-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:49	3768/3768	---M--	200	added ('OK')	image/jpeg	etag:%2264e5ebd0-eb8%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-8-opt-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-8-opt-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:50	5121/5121	---M--	200	added ('OK')	image/jpeg	etag:%2264e5eff7-1401%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-11-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-11-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:51	7437/7437	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efd5-1d0d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-7-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-7-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:52	1141/1141	---M--	200	added ('OK')	image/png	etag:%2265cf7330-475%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-witra.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-witra.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:52	1848/1848	---M--	200	added ('OK')	image/png	etag:%2265cf7322-738%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Rosenthal.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Rosenthal.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:53	2818/2818	---M--	200	added ('OK')	image/png	etag:%2265cf731b-b02%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-PackIt.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-PackIt.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:54	1885/1885	---M--	200	added ('OK')	image/png	etag:%225989c389-75d%22	https://woodmart.xtemos.com/wp-content/uploads/2017/01/nichemodern.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2017/01/nichemodern.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:54	1721/1721	---M--	200	added ('OK')	image/png	etag:%2265cf731f-6b9%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Magisso.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Magisso.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:56	3736/3736	---M--	200	added ('OK')	image/png	etag:%2265cf7337-e98%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Louis-Poulsen.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Louis-Poulsen.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:57	2917/2917	---M--	200	added ('OK')	image/png	etag:%225989c388-b65%22	https://woodmart.xtemos.com/wp-content/uploads/2017/01/klobe2r.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2017/01/klobe2r.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:57	4467/4467	---M--	200	added ('OK')	image/png	etag:%2265cf7318-1173%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Joseph-Joseph.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Joseph-Joseph.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:58	1966/1966	---M--	200	added ('OK')	image/png	etag:%2265cf7334-7ae%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-hay.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-hay.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:58	1920/1920	---M--	200	added ('OK')	image/png	etag:%2265cf732d-780%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-flos.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-flos.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:59	1411/1411	---M--	200	added ('OK')	image/png	etag:%2265cf732a-583%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Eva-Solo.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-Eva-Solo.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:59	1153/1153	---M--	200	added ('OK')	image/png	etag:%2265cf7328-481%22	https://woodmart.xtemos.com/wp-content/uploads/2016/09/brand-alessi.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/09/brand-alessi.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:00	22993/22993	---M--	200	added ('OK')	image/jpeg	etag:%225bbcb93f-59d1%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-furniture-banner-1-2-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-furniture-banner-1-2-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:02	24610/24610	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f08a-6022%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-furniture-banner-2-2-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-furniture-banner-2-2-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:02	5641/5641	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1609%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-19-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-19-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:03	5050/5050	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-13ba%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-18-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-18-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:03	8226/8226	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-2022%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-17-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-17-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:03	7172/7172	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1c04%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-20-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-20-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:04	4398/4398	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-112e%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-21-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-21-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:04	9535/9535	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-253f%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-22-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-22-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:05	8388/8388	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-20c4%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-23-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-23-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:05	7501/7501	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1d4d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-24-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-24-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:07	60057/60057	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f05a-ea99%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-1-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-1-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:08	622/622	---M--	200	added ('OK')	image/jpeg	etag:%225bc05a8b-26e%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/avatar-home.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/avatar-home.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:10	33756/33756	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f04a-83dc%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-2-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-2-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:11	64095/64095	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f045-fa5f%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-3-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-3-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:13	51216/51216	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f040-c810%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-4-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-blog-img-4-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:14	2071/2071	---M--	200	added ('OK')	image/png	etag:%2265cf7a31-817%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/app-store-button.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/app-store-button.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:16	2880/2880	---M--	200	added ('OK')	image/png	etag:%2265cf7a29-b40%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/google-play-button.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/google-play-button.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:17	2931/2931	---M--	200	added ('OK')	image/png	etag:%2265cf7a10-b73%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/payment.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/payment.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:19	3085/3085	---M--	200	added ('OK')	image/png	etag:%2265cf7a08-c0d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/shipping.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/shipping.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:19	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%226078c758-e688%22	https://woodmart.xtemos.com/wp-includes/css/dashicons.min.css?ver=6.5.5	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-includes/css/dashicons.minadc6.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:19	2657/2657	---MCZ	200	added ('OK')	text/css	etag:W/%22668bf5e6-a61%22	https://woodmart.xtemos.com/wp-content/plugins/wordfence/modules/login-security/css/login.1717686858.css?ver=1.1.12	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/wordfence/modules/login-security/css/login.1717686858aac9.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:19	1666/1666	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658d7c0c-682%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/wc/updateCartFragmentsFix.js?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/wc/updateCartFragmentsFix8c10.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:20	11513/11513	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff67-2cf9%22	https://woodmart.xtemos.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.6	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/contact-form-7/includes/swv/js/indexa950.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:21	13054/13054	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff67-32fe%22	https://woodmart.xtemos.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.6	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/contact-form-7/includes/js/indexa950.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:21	15315/15315	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-3bd3%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min9e2b.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:21	2356/2356	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-934%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min9e2b.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:22	17420/17420	---MCZ	200	added ('OK')	application/javascript	etag:W/%226669887e-440c%22	https://woodmart.xtemos.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=7.7.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minf66a.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:22	9455/9455	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265857ceb-24ef%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/global/helpers.min.js?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/global/helpers.min8c10.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:22	485/485	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263345d38-1e5%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min.js?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min8c10.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:03:23	3179/3179	---MCZ	200	added ('OK')	application/javascript	etag:W/%22664dad03-c6b%22	https://woodmart.xtemos.com/wp-content/plugins/xz-system/js/xtemos_system.js?ver=1.0.0	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/xz-system/js/xtemos_system8a54.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
